SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1250, 50, -0.14942622, -1.01169753, -0.04394203, 4.37919044, -4.88959503, 1.10126150, -5.87547493, -25.84039688, -60.15784836, 85.41500854, -8.23701859, -71.84149170, 0.62212467, -0.51689178, 0.43962035, 0.39053530, 0.00615788, 0.02518070, -0.03517172, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1275, 51, -0.14809287, -1.01132786, -0.04357251, 4.52750397, -5.50479889, 0.67279416, -5.87547493, -25.84039688, -60.15784836, 85.42829132, -8.23979282, -71.85521698, 0.62202650, -0.51689988, 0.43974122, 0.39054480, 0.00477660, 0.02479970, -0.03531189, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 52, -0.14566976, -1.01203835, -0.04468812, 4.45493937, -5.43513489, 0.60403591, -5.87547493, -25.84039688, -60.15784836, 85.44137573, -8.24237823, -71.86878204, 0.62192923, -0.51690823, 0.43985975, 0.39055514, 0.00230885, 0.02549875, -0.03397046, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1325, 53, -0.14300218, -1.01118124, -0.04358069, 4.67026424, -5.42982483, 0.39358380, -5.87547493, -25.84039688, -60.15784836, 85.45500183, -8.24443436, -71.88237762, 0.62182778, -0.51692158, 0.43997765, 0.39056623, -0.00039425, 0.02462804, -0.03484284, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1350, 54, -0.13900420, -1.01018441, -0.04320703, 4.88731956, -5.63222742, 0.18030949, -5.49546909, -25.22654152, -60.15784836, 85.46925354, -8.24599743, -71.89653015, 0.62172014, -0.51693815, 0.44009772, 0.39058039, -0.00441924, 0.02361560, -0.03497087, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1375, 55, -0.13598761, -1.00720668, -0.04414519, 5.24892712, -5.90472221, 0.10549241, -5.49546909, -25.22654152, -60.15784836, 85.48449707, -8.24742603, -71.91136932, 0.62160516, -0.51695800, 0.44022372, 0.39059514, -0.00746050, 0.02062070, -0.03376985, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 56, -0.13199648, -1.00593984, -0.04547814, 5.68241739, -6.17654562, 0.03044948, -5.49546909, -25.22654152, -60.15784836, 85.51993561, -8.23263836, -71.97181702, 0.62119341, -0.51697844, 0.44054443, 0.39086145, -0.01119619, 0.01926899, -0.03182968, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1425, 57, -0.12546426, -1.00076616, -0.04406815, 6.11287308, -6.03733635, 0.24075048, -5.49546909, -25.22654152, -60.15784836, 85.53739166, -8.23441505, -71.98698425, 0.62106842, -0.51700747, 0.44068110, 0.39086753, -0.01775911, 0.01407623, -0.03293870, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1450, 58, -0.12364520, -1.00003409, -0.04308309, 6.54505968, -6.10584068, 0.44822913, -5.49546909, -25.22654152, -60.15784836, 85.55594635, -8.23671627, -72.00227356, 0.62093967, -0.51703978, 0.44082472, 0.39086741, -0.01961793, 0.01332510, -0.03360374, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1475, 59, -0.12364520, -1.00003409, -0.04308309, 6.54505968, -6.10584068, 0.44822913, -5.49546909, -25.22654152, -60.15784836, 85.57450867, -8.23901176, -72.01756287, 0.62081093, -0.51707208, 0.44096830, 0.39086726, -0.01965757, 0.01330590, -0.03328373, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 60, -0.12122399, -0.99734485, -0.04121391, 7.19058323, -5.89538097, 0.65879333, -5.99239969, -24.99269104, -60.15784836, 85.59459686, -8.24178410, -72.03227997, 0.62067866, -0.51711291, 0.44111690, 0.39085567, -0.02212667, 0.01059687, -0.03480636, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1525, 61, -0.12122399, -0.99734485, -0.04121391, 7.19058323, -5.89538097, 0.65879333, -5.99239969, -24.99269104, -60.15784836, 85.61468506, -8.24455261, -72.04700470, 0.62054640, -0.51715374, 0.44126546, 0.39084405, -0.02217449, 0.01057720, -0.03445978, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1550, 62, -0.12073587, -0.99408484, -0.03688809, 6.90222311, -5.76288700, 0.87135279, -5.99239969, -24.99269104, -60.15784836, 85.63400269, -8.24781990, -72.06134796, 0.62042046, -0.51718968, 0.44141218, 0.39083081, -0.02271906, 0.00729990, -0.03845230, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1575, 63, -0.12110473, -0.99236929, -0.03661668, 6.82824802, -5.48880529, 1.01519132, -5.99239969, -24.99269104, -60.15784836, 85.65303040, -8.25138950, -72.07498169, 0.62029910, -0.51722550, 0.44155610, 0.39081320, -0.02241184, 0.00556839, -0.03839526, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 64, -0.11927661, -0.99337012, -0.03480278, 6.53909874, -5.28487635, 1.08884168, -5.99239969, -24.99269104, -60.15784836, 85.67126465, -8.25510597, -72.08808136, 0.62018371, -0.51725847, 0.44169566, 0.39079511, -0.02430415, 0.00655454, -0.03989447, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1625, 65, -0.12230019, -0.99341208, -0.03284207, 6.39371157, -5.07960558, 1.16204035, -6.69394922, -24.64191818, -60.47939301, 85.68904877, -8.25895596, -72.10066223, 0.62007254, -0.51729047, 0.44183207, 0.39077517, -0.02134706, 0.00658304, -0.04154815, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1650, 66, -0.12327519, -0.99097234, -0.03182515, 6.10283184, -4.66796446, 1.23851311, -6.69394922, -24.64191818, -60.47939301, 85.70597076, -8.26291943, -72.11219025, 0.61996919, -0.51732129, 0.44196123, 0.39075229, -0.02044052, 0.00413132, -0.04227293, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1675, 67, -0.12375401, -0.99208939, -0.03123028, 5.81299877, -4.39370012, 1.24317944, -6.69394922, -24.64191818, -60.47939301, 85.72206116, -8.26683712, -72.12302399, 0.61987174, -0.51735044, 0.44208419, 0.39072895, -0.02002938, 0.00523740, -0.04258992, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 68, -0.12593506, -0.99222428, -0.03110568, 5.59677696, -4.32647657, 1.24479783, -6.69394922, -24.64191818, -60.47939301, 85.73759460, -8.27074718, -72.13368988, 0.61977744, -0.51737726, 0.44220448, 0.39070696, -0.01791583, 0.00536204, -0.04244632, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1725, 69, -0.12822142, -0.99399912, -0.02807324, 5.38044930, -4.25815535, 1.17649126, -6.69394922, -24.64191818, -60.47939301, 85.75256348, -8.27446842, -72.14418793, 0.61968565, -0.51740241, 0.44232121, 0.39068720, -0.01569377, 0.00712705, -0.04522021, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1750, 70, -0.13209729, -0.99572575, -0.02894711, 5.09130001, -4.05422688, 1.25014162, -6.10932446, -24.43729782, -60.12861633, 85.76672363, -8.27833843, -72.15416718, 0.61959970, -0.51742458, 0.44243348, 0.39066687, -0.01188474, 0.00884533, -0.04410172, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1775, 71, -0.13439614, -0.99587506, -0.02784492, 5.01873398, -3.98456240, 1.18138349, -6.10932446, -24.43729782, -60.12861633, 85.78067780, -8.28201962, -72.16398621, 0.61951470, -0.51744705, 0.44254345, 0.39064744, -0.00964949, 0.00898606, -0.04496282, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 72, -0.11736757, -0.99142015, -0.04161990, 4.07825661, -3.55150175, -0.48823220, -6.40163708, -24.58345413, -60.47939301, 85.97563934, -8.28674507, -72.33177948, 0.61807668, -0.51783139, 0.44398928, 0.39077547, -0.02675967, 0.00430101, -0.02782854, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2125, 73, -0.11399628, -0.98828298, -0.04500030, 4.07479668, -3.13607645, -0.48258772, -5.64162540, -25.16807938, -59.69014740, 85.98697662, -8.28609562, -72.33977509, 0.61799616, -0.51786423, 0.44406086, 0.39077795, -0.03011973, 0.00114840, -0.02425293, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2150, 74, -0.11157498, -0.98753244, -0.04511597, 3.92720962, -2.65495324, -0.33570114, -5.64162540, -25.16807938, -59.69014740, 85.99775696, -8.28571987, -72.34651947, 0.61792320, -0.51789778, 0.44412634, 0.39077443, -0.03253454, 0.00038391, -0.02395145, 0.00000000, 0.00000000, 0.00000000, 0.00000000
